purno,vendno,custno,transfer,item,cost,qtyord,qtyrec,created
19138,13800,17572,N,b2ab34ed41c4,0.095,300,300,1/20/19
19138,13800,800,N,f9584109b7e2,0.007,2000,2000,1/20/19
19138,13800,136700,N,011919d03282,0.05,100,100,1/20/19
19138,13800,10600,N,3b6a109176b4,0.016,1000,1000,1/20/19
19138,13800,10600,N,c4f471950c4c,0.008,400,400,1/20/19
19138,13800,10600,N,a2cb56854cd9,0.007,400,400,1/20/19
19138,13800,15855,N,cc78f6152aa2,0.02,100,100,1/20/19
19138,13800,15855,N,81c898ac0bc0,0.02,100,100,1/20/19
19138,13800,15855,N,14403bccd450,0.004,1000,1000,1/20/19
19138,13800,15855,N,4b12fe8be4dc,0.025,400,400,1/20/19
19138,13800,118400,N,0640c4203807,0.009,1000,1000,1/20/19
19138,13800,14060,N,bbab4a71d80b,0.03,670,670,1/20/19
088105A,150300,,N,25269b002056,0.00221,1049700,1049700,1/31/19
19188,13400,60,N,fc8282ac9fda,0.0553,5000,5000,1/26/19
19185,156600,60,N,15fc9d2dafdc,0.00829,100000,100000,1/26/19
19047,298000,120700,Y,213940ec74ea,0.02225,50000,50000,1/6/19
88143,13950,,Y,b41f5e6fe52c,0.00203,69589,69589,8/24/18
88143,13950,,Y,13dfaee8f27f,9,1,1,8/24/18
19057,298000,118400,Y,b7e162da55f7,0.11,2000,2000,1/10/19
19041,316900,14700,N,686623da36fc,0.6,3000,3000,1/5/19
19209,13280,120700,N,4e8d4c290c74,0.01983,25000,25000,1/27/19
19209,13280,120700,N,ca34ab5c748c,25,1,0,1/27/19
19199,13800,120700,N,e09159d265cc,0.006,50000,50000,1/26/19
19049,122400,14750,N,5ca1a84b42b4,0.0966,2100,2100,1/6/19
29005,13800,116400,N,5dd61efe4c79,0.95,200,200,2/3/19
19069,512,17740,N,66c0652e3cfb,5.36,100,100,1/7/19
19069,512,17740,N,1d8e9ff5785a,0,1,1,1/7/19
19069,512,17740,N,a0ea2c153089,8.79,80,80,1/7/19
19069,512,17740,N,1d8e9ff5785a,0,1,1,1/7/19
128079,13911,4050,N,7cb87230141e,0.016,26200,26200,12/16/18
128151,13911,60,N,88d3fc1cef30,0.015,27400,25000,12/27/18
118093,14503,120700,N,99a58e42e60a,0.0345,50000,50000,11/12/18
78152,236700,14700,N,c632c46f2bc1,0.04492,100760,100760,7/26/18
78152,236700,14700,N,ca34ab5c748c,0,1,1,7/26/18
19083,15007,17580,N,6cc018210bfe,4.82,299,299,1/10/19
19083,15007,17580,N,4c5a6dbee2a5,75,1,1,1/10/19
19036,298000,,Y,63439e06335e,0.165,20000,20000,1/4/19
19036,298000,,Y,13dfaee8f27f,0,1,1,1/4/19
19124,8790,60,N,fb4c864da4c8,0.0572,5000,5000,1/20/19
19124,8790,19100,N,02f66625cdd5,0.0132,500,500,1/20/19
19094,321000,17580,Y,2040ab6cb4be,0.0106,25000,25000,1/13/19
19094,321000,17580,Y,13dfaee8f27f,0,1,1,1/13/19
19223,1922,120700,N,7a5e86cb397a,0.0122,10000,10000,1/28/19
19198,8200,120700,N,cdfc8bda8a3d,0.00768,30000,30000,1/26/19
19202,3500,120700,N,a31b0e2f0950,0.00514,15000,15000,1/26/19
19202,3500,120700,N,f70afd388753,0.00701,56000,56000,1/26/19
19192,122400,60,N,b1781fd4a2a5,0.0075,25000,25000,1/26/19
019199-R,13800,120700,N,e09159d265cc,0.0057,50000,50000,1/30/19
58042,7340,17580,N,5f08e3cf2e05,9.54,2500,2500,5/13/18
58042,7340,17580,N,4c5a6dbee2a5,0,1,1,5/13/18
R108204A,215300,,N,ac82d6469f0d,0.0445,-2000,-2000,2/6/19
R019223A,1922,,N,7a5e86cb397a,0.0122,-1000,-1000,2/6/19
29014,8200,9576,N,878275267c50,0.01383,10000,10000,2/5/19
19218,13800,1726,N,17a809a99a50,0.019,2500,2500,1/27/19
19218,13800,1726,N,4c5a6dbee2a5,0,1,1,1/27/19
19218,13800,17740,N,471bd9ffece4,0.123,5000,5000,1/27/19
19218,13800,17740,N,4c5a6dbee2a5,0,1,1,1/27/19
19218,13800,15850,N,9dce290dc14a,0.021,6200,6200,1/27/19
19218,13800,15850,N,4c5a6dbee2a5,0,1,1,1/27/19
19218,13800,15850,N,2e95508b06cf,0.093,2000,2000,1/27/19
19218,13800,15850,N,4c5a6dbee2a5,0,1,1,1/27/19
19218,13800,15850,N,9c30e26224ca,0.0051,9200,9200,1/27/19
19218,13800,15850,N,4c5a6dbee2a5,0,1,1,1/27/19
19218,13800,15850,N,8b439a1d081c,0.024,3100,3100,1/27/19
19218,13800,15850,N,4c5a6dbee2a5,0,1,1,1/27/19
19197,8790,60,N,525775877e4c,0.0258,20000,20000,1/26/19
118079,277400,120700,N,3de774defbf6,0.0231,100000,100000,11/11/18
R029002A,13911,,N,d94843c0fbf2,0.0125,-20605,-20605,2/7/19
R029002A,13911,,N,76c760ce7ab5,75,-1,-1,2/7/19
R128065A,13800,,N,aa5b7e76f4b0,0.2,-30,-30,2/7/19
19217,162900,101200,N,74324652eb5e,0.412,5000,5000,1/27/19
29018,3500,19100,N,ea02c18bbca9,0.0434,200,200,2/5/19
29018,3500,19100,N,1bfa582b35bf,0.0309,100,100,2/5/19
29018,3500,19100,N,89af98bb01f6,0.0278,500,500,2/5/19
29018,3500,19100,N,9f6c95f20ab8,0.9137,50,50,2/5/19
29018,3500,19100,N,58b99efa5ce6,0.2191,100,100,2/5/19
29018,3500,19100,N,ab71cb1c56f7,0.0292,400,400,2/5/19
29018,3500,4050,N,2b37b8e329df,0.01847,51000,51000,2/5/19
29007,13800,13713,N,b72e1dd820a8,0.2,100,100,2/4/19
29007,13800,13713,N,4c5a6dbee2a5,0,1,1,2/4/19
29007,13800,13713,N,1d8e9ff5785a,0,1,1,2/4/19
29007,13800,13713,N,8a36f2bf8960,0.02,1000,1000,2/4/19
29007,13800,13713,N,4c5a6dbee2a5,0,1,1,2/4/19
29007,13800,13713,N,1d8e9ff5785a,0,1,1,2/4/19
29012,13800,60,N,011096e54c5c,0.036,10000,10000,2/5/19
R019193A,3100,,N,b397a3f2e50e,0.0048,-35000,-35000,2/8/19
98138,13950,,Y,c32db5832853,0.00164,45000,45000,9/23/18
98138,13950,,Y,13dfaee8f27f,6,1,1,9/23/18
68051,13921,14700,Y,3d9064396af1,0.0103,20000,20000,6/9/18
68051,13921,14700,Y,13dfaee8f27f,25,1,1,6/9/18
68051,13921,14700,Y,dd61719d5eaa,65,1,1,6/9/18
29057,13950,,Y,537c307449b2,0.03,2000,0,2/11/19
29057,13950,,Y,13dfaee8f27f,7,1,0,2/11/19
108023P,257600,,N,57031714bddc,0.84,7000,7000,10/2/18
108023P,257600,,N,7aa693965f8e,516,10,10,10/2/18
108023P,257600,,N,7aa693965f8e,-516,10,10,10/2/18
108023P,257600,,N,6348c66f4844,-720,1,1,10/2/18
19186,13818,60,N,fd6984709104,0.01404,150000,150000,1/26/19
19228,220700,,N,2d3d80fbb900,185,1,1,1/29/19
118141,134600,1200,N,e68a092250c2,0.01125,110000,110000,11/18/18
118141,134600,1200,N,81133e644afc,350,1,1,11/18/18
118141,134600,1200,N,ac6ea3f4e7f8,0,1,1,11/18/18
19221,13208,15855,N,e4024154a193,3.65,330,330,1/27/19
19187,162900,60,N,4db87baab616,0.076,14960,14960,1/26/19
88145,13950,,Y,7ed900778c30,0.00314,49520,49520,8/24/18
88145,13950,,Y,13dfaee8f27f,6,1,1,8/24/18
98131,13950,,Y,d4e8abc8711e,0.00819,26943,26943,9/23/18
98131,13950,,Y,13dfaee8f27f,6,1,1,9/23/18
118170,219300,800,N,016cb35ab758,1.1,600,600,11/23/18
118170,219300,800,N,ca34ab5c748c,0,1,1,11/23/18
98163,13921,14700,Y,fb878ac2fe2a,0.0119,29406,29406,12/29/18
98163,13921,14700,Y,13dfaee8f27f,25,1,1,12/29/18
38145,228300,17580,N,3fcc098436d8,18.73,1000,1000,3/16/18
38145,228300,17580,N,13dfaee8f27f,0,1,1,3/16/18
38145,228300,17580,N,4c5a6dbee2a5,0,1,1,3/16/18
29073,327800,13713,N,9f2838c99f9c,12.1,20,20,2/14/19
29073,327800,13713,N,7ec0ca470b04,0,1,1,2/14/19
29064,150800,13713,N,f6dd70c41f8c,8.9,20,20,2/13/19
29064,150800,13713,N,7ec0ca470b04,0,1,1,2/13/19
98165,13921,14700,Y,b3a0a488a7e1,0.01285,27218,27218,9/26/18
98165,13921,14700,Y,13dfaee8f27f,25,1,1,9/26/18
108124,13950,14700,Y,b021656ad104,0.002,30000,30000,12/26/18
108124,13950,14700,Y,13dfaee8f27f,6,1,1,12/26/18
118195,15180,13713,N,9429fedf3818,0.18821,1000,1000,11/24/18
118195,15180,13713,N,ca34ab5c748c,0,1,1,11/24/18
118195,15180,13713,N,1d8e9ff5785a,0,1,1,11/24/18
118196,126300,13713,N,bb6525eadfb2,1.704,100,100,11/25/18
118196,126300,13713,N,ca34ab5c748c,25,1,1,11/25/18
118196,126300,13713,N,1839e194af5c,25,1,1,11/25/18
118196,126300,13713,N,1d8e9ff5785a,0,1,1,11/25/18
118196,126300,13713,N,ae1fa7c91545,1.906,250,250,11/25/18
118196,126300,13713,N,ca34ab5c748c,25,1,1,11/25/18
118196,126300,13713,N,1d8e9ff5785a,0,1,1,11/25/18
128110,13950,14700,Y,c30b35cdfa61,0.0009,66269,66269,12/24/18
128110,13950,14700,Y,13dfaee8f27f,6,1,1,12/24/18
128161,13911,120700,N,7ecf926cb0f6,0.01535,100000,100000,12/27/18
128162,13005,120700,N,841c2b73a645,0.0229,10000,10000,12/27/18
128162,13005,120700,N,7249d3a30d40,0.2128,10000,10000,12/27/18
128153,13921,14700,Y,a420b886ab83,0.00477,100000,100000,12/27/18
128153,13921,14700,Y,13dfaee8f27f,25,1,1,12/27/18
29008,8812,13713,N,d643dcf0bafb,0.58,100,100,2/4/19
29008,8812,13713,N,4c5a6dbee2a5,0,1,1,2/4/19
29008,8812,13713,N,1d8e9ff5785a,0,1,1,2/4/19
29009,119800,13713,N,1b90cc9190f2,0.5,100,100,2/4/19
29009,119800,13713,N,4c5a6dbee2a5,0,1,1,2/4/19
29009,119800,13713,N,1d8e9ff5785a,0,1,1,2/4/19
29031,13320,14700,N,6401e88f9396,0.0089,49000,49000,2/7/19
29030,13280,60,N,839b749e100e,0.22562,2000,2000,2/6/19
29025,3500,1656,N,be9737a093df,0.03758,10000,10000,2/5/19
29039,13800,1726,N,a4bbf09521aa,0.006,1000,1000,2/10/19
29039,13800,5060,N,10a1d0dbd0fd,0.02,100,100,2/10/19
29039,13800,10600,N,6e38efb153c2,0.008,300,300,2/10/19
29039,13800,10600,N,1b47f04a7ccb,0.007,300,300,2/10/19
29039,13800,10600,N,bdc00ccca3b6,0.007,500,500,2/10/19
29039,13800,10600,N,bf6cea260a95,0.016,300,300,2/10/19
29039,13800,800,N,7910e199f01f,0.05,100,100,2/10/19
29015,13800,15855,N,cc875c075783,0.004,1000,1000,2/5/19
29015,13800,1200,N,b4ec996e3b03,0.0038,10000,10000,2/5/19
29015,13800,1200,N,a5adc64bf213,0.0155,30000,30000,2/5/19
29015,13800,10600,N,6e38efb153c2,0.01,200,200,2/5/19
29015,13800,10600,N,1b47f04a7ccb,0.004,500,500,2/5/19
29015,13800,118400,N,dbe144a1dc2d,0.005,1000,1000,2/5/19
29015,13800,1010,N,3070f95bf235,0.01,10000,10000,2/5/19
29015,13800,19100,N,23be86222387,0.01,200,200,2/5/19
29020,13005,17740,N,ccd1b22f58c1,0.137,1000,1000,2/5/19
29020,13005,17740,N,1d8e9ff5785a,0,1,1,2/5/19
29013,253700,60,N,60b109a51a56,8.41,100,100,2/5/19
29045,118000,17740,N,756832ebbe55,0.0471,10000,10000,2/10/19
29045,118000,17740,N,0a960a82d511,0,1,1,2/10/19
98134,298000,,Y,1e275c2cf9d5,0.1495,42400,42400,9/23/18
98134,298000,,Y,13dfaee8f27f,0,1,1,9/23/18
29010,7500,13713,N,347e69095550,2,250,250,2/4/19
29010,7500,13713,N,4c5a6dbee2a5,0,1,1,2/4/19
29010,7500,13713,N,1d8e9ff5785a,0,1,1,2/4/19
29047,1461,19100,N,d1e01df60e80,0.25,500,500,2/10/19
29047,1461,19100,N,ca34ab5c748c,0,1,1,2/10/19
19203,15100,120700,N,f7c76f8dcfb0,0.0182,21000,21000,1/26/19
19184,15100,60,N,c7fac91e6a66,0.00441,22200,22200,1/26/19
29065,13800,17740,N,9575d70ad152,0.138,500,500,2/12/19
29065,13800,17740,N,4c5a6dbee2a5,0,1,1,2/12/19
29042,13800,116400,N,03aa8681da62,1.2,150,150,2/10/19
29042,13800,116400,N,b7fdab3b962d,1.3,15,15,2/10/19
29024,13005,13713,N,7cc767641edd,0.3339,30000,30000,2/5/19
29024,13005,13713,N,4c5a6dbee2a5,0,1,1,2/5/19
29024,13005,13713,N,1d8e9ff5785a,0,1,1,2/5/19
29026,220700,101200,N,2d3d80fbb900,200,1,1,2/5/19
19227,220700,,N,2d3d80fbb900,205,1,1,1/29/19
19147,13320,9576,N,295a27105c9a,0.035,12000,12000,1/20/19
29063,220700,,N,2d3d80fbb900,180,1,1,2/11/19
29091,320100,13713,N,14b386935605,140.19,12,12,2/17/19
29091,320100,13713,N,0a960a82d511,0,1,1,2/17/19
29117,8017,14228,N,a5c6ced45172,0.21,1000,1000,2/20/19
108144,287900,60,N,1c081b3c8e2e,0.215,39430,39430,10/16/18
108144,287900,60,N,ca34ab5c748c,0,1,1,10/16/18
118097,287900,14700,N,7cb999c4e06d,0.093,80050,80050,11/13/18
118097,287900,14700,N,ca34ab5c748c,0,1,1,11/13/18
29095,125500,17740,N,9a06ad4ac1f5,0.0375,400,400,2/17/19
29095,125500,17740,N,1d8e9ff5785a,0,1,1,2/17/19
19160,13600,60,N,e13b778ae833,0.0775,692,692,1/20/19
19178,302800,13713,N,2e37959947c5,500,10,10,1/23/19
19178,302800,13713,N,7ec0ca470b04,0,1,1,1/23/19
19042,13950,14700,Y,686623da36fc,0.03433,3000,3000,1/5/19
19042,13950,14700,Y,b4ba8b137512,65,1,1,1/5/19
19087,13911,17740,N,21bc71bf918d,0.3085,1000,1000,1/13/19
19087,13911,17740,N,1d8e9ff5785a,25,1,1,1/13/19
19043,236700,14700,N,ae57ed1984c0,1.36,1100,1100,1/6/19
19043,236700,14700,N,ca34ab5c748c,0,1,1,1/6/19
19151,126300,118400,N,3b60c89daf0c,0.405,5000,5000,1/20/19
19151,126300,118400,N,1d8e9ff5785a,0,1,1,1/20/19
19082,3012,60,N,57d1cbffa625,0.09214,48690,48690,1/10/19
128154,13950,14700,Y,818e10a087da,0.00085,100000,100000,12/27/18
128154,13950,14700,Y,13dfaee8f27f,6,1,1,12/27/18
128002,13950,,Y,6790fa1882b6,0.01553,7500,7500,12/3/18
128002,13950,,Y,13dfaee8f27f,6,1,1,12/3/18
128118,186200,17580,Y,8b7d72152d97,0.12884,2805,2805,12/20/18
128118,186200,17580,Y,13dfaee8f27f,10,1,1,12/20/18
128172,13911,17580,N,f99c778bad3c,0.01155,175000,175000,12/29/18
128172,13911,17580,N,4c5a6dbee2a5,25,1,1,12/29/18
128176,13911,14700,N,97b0a19eb869,0.01035,27500,27500,12/29/18
128176,13911,14700,N,4c5a6dbee2a5,25,1,1,12/29/18
128176,13911,14700,N,1839e194af5c,25,1,1,12/29/18
128038,14802,17580,N,a584526194b6,0.0185,100000,100000,12/9/18
128038,14802,17580,N,4c5a6dbee2a5,10,1,1,12/9/18
128140,298000,14700,Y,e2dc1dc556d3,0.0235,21360,21360,12/26/18
128140,298000,14700,Y,13dfaee8f27f,0,1,1,12/26/18
128001,13921,,Y,b4aee41ab986,0.05448,7500,7500,12/3/18
128001,13921,,Y,13dfaee8f27f,25,1,1,12/3/18
108178,13921,14700,Y,df81dabeeea7,0.035,10000,10000,12/27/18
108178,13921,14700,Y,13dfaee8f27f,25,1,1,12/27/18
29052,119800,17740,N,73f495da1b34,3.43,220,220,2/10/19
29052,119800,17740,N,4c5a6dbee2a5,0,1,1,2/10/19
98147,320100,13713,N,b9336662aa97,409.06,8,8,9/25/18
98147,320100,13713,N,0a960a82d511,0,1,1,9/25/18
29043,3012,10600,N,cb43ad09615a,0.00637,1000,1000,2/10/19
29043,3012,4083,N,dbbd70d7c7de,0.00428,10000,10000,2/10/19
29051,5315,17740,N,06ffcdf48ada,0.165,220,220,2/10/19
29051,5315,17740,N,1d8e9ff5785a,0,1,1,2/10/19
29017,298000,118400,Y,dbe144a1dc2d,0.175,1000,1000,2/6/19
29044,13800,17740,N,9575d70ad152,0.138,4000,4000,2/10/19
29044,13800,17740,N,4c5a6dbee2a5,0,1,1,2/10/19
29033,13005,13701,N,57fe06302c5c,0.3883,5000,5000,2/7/19
29033,13005,13701,N,4c5a6dbee2a5,0,1,1,2/7/19
29033,13005,13701,N,1d8e9ff5785a,0,1,1,2/7/19
29062,302800,13713,N,0b5e18618bb3,415,10,10,2/11/19
29062,302800,13713,N,0a960a82d511,0,1,1,2/11/19
29068,13800,16975,N,726f3b989ed5,1.2,500,500,2/12/19
29023,220700,,N,2d3d80fbb900,185,1,1,2/5/19
29101,8790,60,N,a6624369d858,0.0168,2000,2000,2/17/19
108053,306600,120700,N,7c44577f86d1,0.079,32710,32710,10/7/18
108053,306600,120700,N,ca34ab5c748c,0,1,1,10/7/18
128106,306600,148000,N,adf7469d3e81,0.172,12664,12664,12/19/18
29115,328000,13713,N,f837582fdc68,150,25,25,2/19/19
29115,328000,13713,N,7ec0ca470b04,0,1,1,2/19/19
29111,154000,120700,N,ae8b5b91f6e2,1.35,25000,25000,2/17/19
29092,8790,355,N,a31acf3ae9d1,0.105,10000,10000,2/17/19
29129,136300,14060,N,436a23e72094,0.099,300,300,2/23/19
29192,161200,,N,fd48136d96d1,0.06,70000,0,2/27/19
29058,323700,,Y,ef3de97c4022,1.49,15000,80,2/11/19
118026,12100,4531,N,bfb132f2fd35,0.05144,27600,27600,11/4/18
19233,13921,,Y,78573505f489,0.01996,10520,10520,1/31/19
19233,13921,,Y,13dfaee8f27f,25,1,1,1/31/19
29083,8790,4083,N,01932da85238,0.0053,3000,3000,2/17/19
29034,236700,13713,N,8862f3965b9d,7.158,105,105,2/7/19
29034,236700,13713,N,ca34ab5c748c,0,1,1,2/7/19
29034,236700,13713,N,1d8e9ff5785a,0,1,1,2/7/19
29107,122400,120700,N,db8008586116,0.0288,20000,20000,2/17/19
29036,220700,,N,2d3d80fbb900,170,1,1,2/7/19
29035,220700,14700,N,2d3d80fbb900,300,1,1,2/7/19
29108,3012,120700,N,6354a9059446,0.00335,25000,25000,2/17/19
29080,13800,120700,N,8300372f594c,0.045,10000,10000,2/17/19
29080,13800,16975,N,d363d22337fb,0.22,500,500,2/17/19
29080,13800,10600,N,d81970aec6ad,0.007,10000,10000,2/17/19
29080,13800,15052,N,4200a326629e,0.01,500,500,2/17/19
29080,13800,19100,N,bdd1f059d932,0.02,100,100,2/17/19
29080,13800,4531,N,8e28e761f7ac,0.07,100,100,2/17/19
29080,13800,15855,N,1801c425387c,0.075,500,500,2/17/19
29080,13800,15855,N,2167f8637e59,0.023,5000,5000,2/17/19
29080,13800,15855,N,39af9852d7e3,0.0035,3000,3000,2/17/19
19114,220700,,N,2d3d80fbb900,225,1,1,1/16/19
19085,220700,,N,2d3d80fbb900,1185,1,1,1/13/19
88148,13950,,Y,34ae7ef75385,0.00287,34480,34480,8/24/18
88148,13950,,Y,13dfaee8f27f,6,1,1,8/24/18
88147,13921,,Y,9740684db4be,0.01336,34480,34480,8/24/18
88147,13921,,Y,13dfaee8f27f,25,1,1,8/24/18
29019,13950,,N,3c919ad34eb2,0.008,8500,8500,2/5/19
19093,11500,17580,N,2040ab6cb4be,0.047,25000,25000,1/13/19
19093,11500,17580,N,4c5a6dbee2a5,25,1,1,1/13/19
29046,13950,17740,Y,756832ebbe55,0.009,10000,10000,2/13/19
29028,220700,138900,N,2d3d80fbb900,315,1,1,2/7/19
29070,220700,60,N,2d3d80fbb900,235,1,1,2/12/19
29037,220700,,N,2d3d80fbb900,525,1,1,2/7/19
29084,4900,15855,N,04dc1b549314,0.3925,500,500,2/17/19
29084,4900,15855,N,bf51a38a3e8c,0.32,1000,1000,2/17/19
29084,4900,15855,N,04d7fbab4385,0.4,500,500,2/17/19
29082,229600,19100,N,b1506f6cee19,0.314,300,300,2/17/19
29029,8812,13701,N,7cc767641edd,1.26,600,600,2/6/19
29029,8812,13701,N,4c5a6dbee2a5,0,1,1,2/6/19
29029,8812,13701,N,1d8e9ff5785a,0,1,1,2/6/19
29081,3500,19100,N,0757c2f53768,0.0275,300,300,2/17/19
29081,3500,19100,N,1d45157ed775,0.7698,100,100,2/17/19
29081,3500,19100,N,d3f5327c5b13,0.12383,375,375,2/17/19
29081,3500,19100,N,04b617a32f6a,0.0255,100,100,2/17/19
29081,3500,19100,N,ebabed408264,0.041,100,100,2/17/19
29081,3500,19100,N,7b78c962246f,0.0717,100,100,2/17/19
29081,3500,19100,N,6827b92414ca,0.1702,100,100,2/17/19
29081,3500,19100,N,cd75c605536d,0.1816,300,300,2/17/19
29081,3500,19100,N,52fe7c6025b3,0.0327,100,100,2/17/19
29081,3500,19100,N,1d8d3209afa3,0.0415,100,100,2/17/19
29081,3500,4083,N,5aed8d27f79a,0.23682,1000,1000,2/17/19
29081,3500,17600,N,b4dbea0344bb,0.00436,17300,17300,2/17/19
29127,12575,138000,Y,b9654a0841e6,0.59,2000,0,2/28/19
29120,13800,116400,N,4e38966e574d,0.0085,1000,1000,2/23/19
29120,13800,116400,N,d7204c11960d,0.32,600,600,2/23/19
128175,14802,17580,N,7c9dbd57517f,0.00852,250000,250000,12/29/18
128175,14802,17580,N,4c5a6dbee2a5,10,1,1,12/29/18
29103,13005,120700,N,8d1d59bf53dc,0.00982,11000,11000,2/17/19
29100,13005,120700,N,5e00593d8198,0.0099,25000,25000,2/17/19
29086,327900,15855,N,f98be9068fbf,0.0444,25000,25000,2/17/19
29110,8200,120700,N,3e2224fa7144,0.00466,10000,10000,2/17/19
29102,249800,60,N,407f788dcbfb,0.067,1000,1000,2/17/19
29128,156600,138000,N,3b6f863a9296,0.09153,500,500,2/23/19
29140,118000,1200,N,d8b7df5e8e3c,0.0198,2500,2500,2/23/19
29096,119800,7780,N,33e4e64b9bff,5.51,50,50,2/17/19
29096,119800,7780,N,4c5a6dbee2a5,0,1,1,2/17/19
29130,3500,14060,N,1a37231c46e2,0.0278,200,200,2/23/19
29130,3500,14060,N,db759bd01564,0.0525,100,100,2/23/19
29130,3500,14750,N,520e64a039c1,0.02071,5000,5000,2/23/19
29130,3500,14750,N,40a3b3f8639f,0.02771,5000,5000,2/23/19
29130,3500,12390,N,c8c47e766875,0.00425,20000,20000,2/23/19
29130,3500,19100,N,6deaa3029b78,0.13662,400,400,2/23/19
29130,3500,19100,N,90a45e194741,0.0563,100,100,2/23/19
29130,3500,120700,N,cd25ed3a62f6,0.01531,2300,2300,2/23/19
29097,6038,133800,N,2810ce365091,0.14,1000,1000,2/17/19
29097,6038,133800,N,4c5a6dbee2a5,0,1,1,2/17/19
118001,306600,,N,26678c197fe9,0.08,31935,31935,11/1/18
118001,306600,,N,13dfaee8f27f,0,1,1,11/1/18
29134,6038,800,N,2fee1fe598d0,0.005,9000,9000,2/23/19
29141,3317,5060,N,cea0f1648538,0.052,500,500,2/23/19
128157,13921,14700,Y,95f60104d52c,0.01168,45000,45000,12/27/18
128157,13921,14700,Y,13dfaee8f27f,25,1,1,12/27/18
88149,298000,,Y,1e275c2cf9d5,0.1495,40000,34480,8/24/18
88149,298000,,Y,13dfaee8f27f,0,1,1,8/24/18
29137,122400,1656,N,8fb731781e70,0.0131,15000,15000,2/23/19
118186,186200,17580,Y,8b7d72152d97,0.12,5600,5600,12/24/18
118186,186200,17580,Y,13dfaee8f27f,10,1,1,12/24/18
29071,186200,17580,Y,8b7d72152d97,0.08762,2195,2085,2/12/19
29071,186200,17580,Y,13dfaee8f27f,10,1,1,2/12/19
29139,11600,118400,N,d1bdec1bb760,0.023,1000,1000,2/23/19
19161,281600,120700,N,1c9c74a18bc9,0.432,10000,10000,1/20/19
19116,260700,14700,Y,0ca85db4cff2,0.048,10000,10000,1/16/19
29090,13800,17740,N,ec118f99cc71,0.117,4000,4000,2/17/19
29090,13800,17740,N,4c5a6dbee2a5,0,1,1,2/17/19
R029090A,13800,,N,ec118f99cc71,0.117,-300,-300,3/4/19
19220,217,15850,N,90544d6960b7,1.1,4100,4100,1/27/19
19220,217,15850,N,4c5a6dbee2a5,0,1,1,1/27/19
19220,217,15850,N,a891e7bb2a4b,0.45,2000,2000,1/27/19
19220,217,15850,N,4c5a6dbee2a5,0,1,1,1/27/19
108128,298000,14700,Y,e2dc1dc556d3,0.055,6000,6000,12/26/18
108128,298000,14700,Y,13dfaee8f27f,0,1,1,12/26/18
108003,298000,,Y,11ab754b55a6,0.155,60950,60950,10/2/18
108003,298000,,Y,13dfaee8f27f,0,1,1,10/2/18
108003,298000,,Y,b4ba8b137512,250,1,1,10/2/18
19117,298000,14700,Y,b7008d3eabde,0.055,10000,10000,1/16/19
39011,257500,,N,7fdaab361712,64.68,1124,0,3/4/19
39011,257500,,N,0c55312b7125,15.92,974,0,3/4/19
39011,257500,,N,a1fd60d9ad3b,22.75,410,0,3/4/19
39011,257500,,N,cd6d36edb823,2.1,6384,0,3/4/19
19208,13280,120700,N,79d742a5b4a0,0.00786,510000,510000,1/27/19
19208,13280,120700,N,ca34ab5c748c,25,1,1,1/27/19
29041,3500,14750,N,c4d461a9bb52,0.04061,1800,1800,2/10/19
29122,13800,116400,N,9421d24e7c11,0.18985,500,500,2/23/19
29122,13800,116400,N,05752a17b4c0,1.18,20,20,2/23/19
29121,13800,116400,N,b7fdab3b962d,1.3,4,4,2/23/19
29121,13800,116400,N,2d281bbe5406,0.12,200,200,2/23/19
29121,13800,116400,N,1d97e26bf055,0.13805,500,500,2/23/19
29121,13800,116400,N,05752a17b4c0,1.18,12,12,2/23/19
29145,1549,131100,N,5f25ac0d7778,0.0596,1000,1000,2/24/19
029090R,13800,17740,N,ec118f99cc71,0.117,300,300,3/5/19
029090R,13800,17740,N,4c5a6dbee2a5,0,1,1,3/5/19
29094,183600,17740,N,5861e495bea2,1.27,1000,1000,2/17/19
118208,326500,13713,N,00795684755f,29.78,300,300,11/30/18
19189,3100,60,N,24bc75778b66,0.00585,50000,50000,1/26/19
19196,3100,120700,N,7c6e443a71a8,0.0215,10000,10000,1/26/19
118105,113700,113300,N,f63a98179284,5.65,100,100,11/13/18
118105,113700,113300,N,4c5a6dbee2a5,0,1,1,11/13/18
19193,3100,120700,N,b397a3f2e50e,0.0048,100000,100000,1/26/19
29060,13950,,Y,fe4808444ae1,0.00231,56269,56269,2/11/19
29060,13950,,Y,13dfaee8f27f,6,1,1,2/11/19
29123,3100,116400,N,905cd271cdb7,0.05,300,300,2/23/19
29123,3100,1010,N,2089ced845e0,0.007,5000,5000,2/23/19
29133,14785,800,N,1cbbbfcd532b,0.00642,5000,5000,2/23/19
29143,15100,17600,N,a660bdd864f0,0.00553,26000,26000,2/24/19
19121,325600,,Y,1e338d36fe42,0.23013,5000,5000,1/18/19
19121,325600,,Y,13dfaee8f27f,15,1,1,1/18/19
98136,13950,,Y,0efce59f12c7,0.00115,61000,61000,9/23/18
98136,13950,,Y,13dfaee8f27f,6,1,1,9/23/18
98067,5300,4083,N,f9a97e97ef88,0.075,5500,5500,9/12/18
29059,13950,,Y,537c307449b2,0.00433,15000,15000,2/11/19
29059,13950,,Y,13dfaee8f27f,6,1,1,2/11/19
29189,15100,60,N,e72f30fd41b9,0.008,6500,6500,2/26/19
